timestamp,ticker,title,event_ticker,category,status,close_time,yes_bid,yes_ask,no_bid,no_ask,volume,open_interest,last_trade_price
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025A664329BD37-ECA4B2E3945,"yes LaMelo Ball: 6+,yes LaMelo Ball: 20+,yes Miles Bridges: 20+,yes Miles Bridges: 6+",KXMVESPORTSMULTIGAMEEXTENDED-S2025A664329BD37,,active,2026-02-07T17:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S202554456AA8376-F47E9B3444B,"yes Davante Adams,yes AJ Barner,yes Cooper Kupp,yes Hunter Henry",KXMVESPORTSMULTIGAMEEXTENDED-S202554456AA8376,,active,2026-02-08T23:30:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025A35A0C652CD-B100F2D392E,"yes Rhamondre Stevenson,yes Matthew Stafford: 2+,yes Sam Darnold: 1+,yes Matthew Stafford: 200+,yes Kayshon Boutte: 1+,yes Rhamondre Stevenson: 1+,yes Tyler Higbee: 30+,yes Cooper Kupp: 20+,yes Kyren Williams: 40+,yes Rhamondre Stevenson: 30+",KXMVESPORTSMULTIGAMEEXTENDED-S2025A35A0C652CD,,active,2026-02-08T20:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025F19AD88506D-B20A8D9CC91,"yes Stephen Curry: 2+,yes LaMelo Ball: 6+,yes Stephen Curry: 25+,yes Anthony Edwards: 25+,yes Rudy Gobert: 10+,yes Jalen Brunson: 25+,yes Kon Knueppel: 15+,yes LaMelo Ball: 20+,yes Rudy Gobert: 10+,yes Josh Hart: 6+",KXMVESPORTSMULTIGAMEEXTENDED-S2025F19AD88506D,,active,2026-02-07T22:30:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S202526EF7154E7B-BA60DA4DDAD,"yes RJ Harvey,yes New England,yes Courtland Sutton,yes Stefon Diggs,yes Drake Maye: 200+,yes Stefon Diggs: 4+,no New England wins by over 7.5 points,yes Over 43.5 points scored",KXMVESPORTSMULTIGAMEEXTENDED-S202526EF7154E7B,,active,2026-02-08T20:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVENBASINGLEGAME-S2025C1D88E8AC53-A3E7324E16E,"yes Paolo Banchero: 2+,yes Donovan Mitchell: 25+,yes Evan Mobley: 15+,yes Desmond Bane: 15+,yes Paolo Banchero: 20+,yes Donovan Mitchell: 2+,yes Evan Mobley: 6+,yes Paolo Banchero: 6+",KXMVENBASINGLEGAME-S2025C1D88E8AC53,,active,2026-02-08T00:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S202543EE80A0CF8-2B7FF3CA7F6,"yes Anthony Edwards: 2+,yes Jalen Brunson: 2+,yes LaMelo Ball: 2+,yes Minnesota,yes Charlotte,yes Anthony Edwards: 25+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 10+,yes LaMelo Ball: 15+,yes Cooper Flagg: 2+",KXMVESPORTSMULTIGAMEEXTENDED-S202543EE80A0CF8,,active,2026-02-07T22:30:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S202523A1D293232-257CC623C76,"no Over 147.5 points scored,no Over 174.5 points scored,no Over 153.5 points scored,no Over 154.5 points scored,no Over 162.5 points scored,no Over 159.5 points scored,no Over 161.5 points scored,no Over 153.5 points scored,no Over 150.5 points scored",KXMVESPORTSMULTIGAMEEXTENDED-S202523A1D293232,,active,2026-02-07T17:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S20259C5B9A28F11-4DE17472995,"yes VJ Edgecombe: 1+,yes Josh Hart: 2+,yes VJ Edgecombe: 2+,yes Kon Knueppel: 2+,yes LaMelo Ball: 6+,yes Miles Bridges: 2+,yes Charlotte,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 10+,yes Joel Embiid: 20+,yes Kon Knueppel: 15+,yes Miles Bridges: 10+,yes Jalen Brunson: 2+,yes Josh Hart: 4+,yes Mikal Bridges: 2+,yes OG Anunoby: 2+,yes Joel Embiid: 6+,yes Kon Knueppel: 2+,yes LaMelo Ball: 4+",KXMVESPORTSMULTIGAMEEXTENDED-S20259C5B9A28F11,,active,2026-02-07T20:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S20258FDBA7DE780-F3D2EF445E1,"yes Kon Knueppel: 4+,no Boston wins by over 6.5 Points,no New York wins by over 4.5 Points,yes Charlotte wins by over 7.5 Points,yes Alabama,no Purdue wins by over 7.5 Points,yes Nebraska wins by over 5.5 Points",KXMVESPORTSMULTIGAMEEXTENDED-S20258FDBA7DE780,,active,2026-02-07T17:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025F0E85C34C2E-73C02951894,"yes Jordan Whittington,yes Kyren Williams,yes Kenneth Walker III,yes Los Angeles R,yes Sam Darnold: 1+,yes Matthew Stafford: 175+,yes Sam Darnold: 175+,yes Tyler Higbee: 1+,yes AJ Barner: 1+,yes Kyren Williams: 10+,yes Cooper Kupp: 20+,yes Jaxon Smith-Njigba: 80+,yes Rashid Shaheed: 10+,yes Blake Corum: 20+,yes Kyren Williams: 50+,yes Over 47.5 points scored",KXMVESPORTSMULTIGAMEEXTENDED-S2025F0E85C34C2E,,active,2026-02-08T23:30:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025985D6BE19E5-8F0C5E1B882,"yes LaMelo Ball: 6+,yes Stephen Curry: 25+,yes Anthony Edwards: 25+,yes Rudy Gobert: 10+,yes Jalen Brunson: 25+,yes Kon Knueppel: 15+,yes LaMelo Ball: 20+,yes Rudy Gobert: 10+,yes Josh Hart: 6+",KXMVESPORTSMULTIGAMEEXTENDED-S2025985D6BE19E5,,active,2026-02-07T17:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025F3808AEFFFC-5B9964F7920,"yes Jalen Brunson: 1+,yes Kon Knueppel: 1+,yes Minnesota,yes Anthony Edwards: 2+,yes Cooper Flagg: 4+,yes Josh Hart: 4+",KXMVESPORTSMULTIGAMEEXTENDED-S2025F3808AEFFFC,,active,2026-02-07T20:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025E9211DDFCA6-0C6D0A2E315,"yes Josh Hart: 2+,yes VJ Edgecombe: 2+,yes Kon Knueppel: 2+,yes LaMelo Ball: 6+,yes Miles Bridges: 2+,yes Charlotte,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 10+,yes Joel Embiid: 20+,yes Kon Knueppel: 15+,yes Miles Bridges: 10+,yes Jalen Brunson: 2+,yes Josh Hart: 4+,yes Mikal Bridges: 2+,yes OG Anunoby: 2+,yes Joel Embiid: 6+,yes Kon Knueppel: 2+,yes LaMelo Ball: 4+",KXMVESPORTSMULTIGAMEEXTENDED-S2025E9211DDFCA6,,active,2026-02-07T20:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S20259494CBB460D-3B9AAF4575A,"yes Minnesota,yes Cooper Flagg: 15+,yes Luka Dončić: 35+,yes LeBron James: 20+,yes Evan Engram: 1+,yes Courtland Sutton: 40+,yes Hunter Henry: 30+,yes Kayshon Boutte: 20+,yes Rhamondre Stevenson: 10+,yes Drake Maye: 20+",KXMVESPORTSMULTIGAMEEXTENDED-S20259494CBB460D,,active,2026-02-07T22:30:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S20252DF1EDD09F1-0C222AE865C,"yes Clemson,yes Liberty,yes New Mexico St.,yes Iowa St.,yes Michigan St.,yes Kentucky,yes Nebraska,yes Sacred Heart,yes Texas A&M,yes Gonzaga,yes St. John's,yes Temple,yes St. Thomas,yes UConn,yes Virginia Tech,yes Duke,yes Arizona,yes Yale",KXMVESPORTSMULTIGAMEEXTENDED-S20252DF1EDD09F1,,active,2026-02-07T17:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S20259802FA699AB-E55341FB9E7,"yes Puka Nacua,yes Kenneth Walker III,yes Rashid Shaheed,yes Cooper Kupp",KXMVESPORTSMULTIGAMEEXTENDED-S20259802FA699AB,,active,2026-02-08T23:30:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S202556901E3C60D-E45578645C5,"yes Jaxon Smith-Njigba,yes Kenneth Walker III,yes Seattle,yes Cooper Kupp: 1+,yes Jaxon Smith-Njigba: 6+,yes Kyren Williams: 60+",KXMVESPORTSMULTIGAMEEXTENDED-S202556901E3C60D,,active,2026-02-08T23:30:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025D4F5EF379FD-0B0E59BFAB1,"yes Washington,yes Kon Knueppel: 15+,yes LaMelo Ball: 15+,yes Miles Bridges: 15+,no Over 233.5 points scored",KXMVESPORTSMULTIGAMEEXTENDED-S2025D4F5EF379FD,,active,2026-02-07T23:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S20256A11350E313-73DC68BA743,"yes VJ Edgecombe: 2+,yes Kon Knueppel: 2+,yes LaMelo Ball: 6+,yes Miles Bridges: 2+,yes Charlotte,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 10+,yes Joel Embiid: 20+,yes Kon Knueppel: 15+,yes Miles Bridges: 10+,yes Jalen Brunson: 2+,yes Josh Hart: 4+,yes Mikal Bridges: 2+,yes OG Anunoby: 2+,yes Joel Embiid: 6+,yes Kon Knueppel: 2+,yes LaMelo Ball: 4+",KXMVESPORTSMULTIGAMEEXTENDED-S20256A11350E313,,active,2026-02-07T20:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S20257EF944BC232-525AA311FED,"yes Los Angeles L,yes Texas Tech,yes New England,yes Los Angeles R,yes Jean Silva,yes Paddy Pimblett",KXMVESPORTSMULTIGAMEEXTENDED-S20257EF944BC232,,active,2026-02-08T01:30:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S20250701649DB95-0C8B6185751,"yes Chicago,yes Minnesota wins by over 2.5 Points,no Over 236.5 points scored,yes Over 228.5 points scored,no Over 239.5 points scored,no Over 234.5 points scored,yes Over 227.5 points scored,yes Matthew Stafford: 200+,yes Sam Darnold: 175+,yes Over 38.5 points scored",KXMVESPORTSMULTIGAMEEXTENDED-S20250701649DB95,,active,2026-02-08T01:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025022B59C2074-FF957D61400,"yes Draymond Green: 4+,yes Stephen Curry: 4+,yes LaMelo Ball: 6+,yes Stephen Curry: 25+,yes Anthony Edwards: 25+,yes Rudy Gobert: 10+,yes Jalen Brunson: 25+,yes Kon Knueppel: 15+,yes LaMelo Ball: 20+,yes Rudy Gobert: 10+,yes Josh Hart: 6+",KXMVESPORTSMULTIGAMEEXTENDED-S2025022B59C2074,,active,2026-02-07T22:30:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025469866D6027-0CEE8CAF242,"no Boston wins by over 18.5 Points,no Golden State wins by over 10.5 Points,no Washington wins by over 5.5 Points,no Over 248.5 points scored,no Over 252.5 points scored,no Over 245.5 points scored",KXMVESPORTSMULTIGAMEEXTENDED-S2025469866D6027,,active,2026-02-08T01:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025DEAA9BFDD77-F833050A300,"yes AJ Barner,yes Cooper Kupp,yes Hunter Henry",KXMVESPORTSMULTIGAMEEXTENDED-S2025DEAA9BFDD77,,active,2026-02-08T23:30:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025FEFFFDB155B-14AB5C51486,"yes Luka Dončić: 2+,yes LaMelo Ball: 2+,yes Luka Dončić: 6+,yes Josh Hart: 4+,yes LaMelo Ball: 6+,yes Stephen Curry: 30+,yes Anthony Edwards: 30+,yes Luka Dončić: 30+,yes LeBron James: 20+,yes Joel Embiid: 20+,yes Luka Dončić: 6+",KXMVESPORTSMULTIGAMEEXTENDED-S2025FEFFFDB155B,,active,2026-02-08T01:30:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025723DE907127-4BFC5AAB60F,"yes Washington,yes Kon Knueppel: 15+,yes LaMelo Ball: 15+,no Over 233.5 points scored",KXMVESPORTSMULTIGAMEEXTENDED-S2025723DE907127,,active,2026-02-07T23:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S20254970F04EB4B-80CCAD4B1B0,"yes Kon Knueppel: 2+,yes LaMelo Ball: 6+,yes Miles Bridges: 2+,yes Charlotte,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 10+,yes Joel Embiid: 20+,yes Kon Knueppel: 15+,yes Miles Bridges: 10+,yes Jalen Brunson: 2+,yes Josh Hart: 4+,yes Mikal Bridges: 2+,yes OG Anunoby: 2+,yes Joel Embiid: 6+,yes Kon Knueppel: 2+,yes LaMelo Ball: 4+",KXMVESPORTSMULTIGAMEEXTENDED-S20254970F04EB4B,,active,2026-02-07T17:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025DF2D11279A5-2ADD8EF45F2,"yes Kon Knueppel: 2+,yes LaMelo Ball: 6+,yes Miles Bridges: 2+,yes Charlotte,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 10+,yes Joel Embiid: 20+,yes Kon Knueppel: 15+,yes Miles Bridges: 10+,yes Jalen Brunson: 2+,yes Mikal Bridges: 2+,yes OG Anunoby: 2+,yes Joel Embiid: 6+,yes Kon Knueppel: 2+,yes LaMelo Ball: 4+",KXMVESPORTSMULTIGAMEEXTENDED-S2025DF2D11279A5,,active,2026-02-07T17:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025F0E85C34C2E-45B64089BD0,"yes Kyren Williams,yes Tyler Higbee,yes Kenneth Walker III,yes Los Angeles R,yes Sam Darnold: 1+,yes Matthew Stafford: 175+,yes Sam Darnold: 175+,yes Tyler Higbee: 1+,yes AJ Barner: 1+,yes Kyren Williams: 10+,yes Cooper Kupp: 20+,yes Jaxon Smith-Njigba: 80+,yes Rashid Shaheed: 10+,yes Blake Corum: 20+,yes Kyren Williams: 50+,yes Over 47.5 points scored",KXMVESPORTSMULTIGAMEEXTENDED-S2025F0E85C34C2E,,active,2026-02-08T23:30:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025D10AB6E9974-6560DF0B26F,"yes Los Angeles L,yes Texas Tech,yes New England,yes Jean Silva,yes Paddy Pimblett",KXMVESPORTSMULTIGAMEEXTENDED-S2025D10AB6E9974,,active,2026-02-08T01:30:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025DF6FC11A042-55ECFD139C6,"yes Kon Knueppel: 2+,yes LaMelo Ball: 6+,yes Miles Bridges: 2+,yes Charlotte,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 10+,yes Joel Embiid: 20+,yes Kon Knueppel: 15+,yes Miles Bridges: 10+,yes Jalen Brunson: 2+,yes Mikal Bridges: 2+,yes Joel Embiid: 6+,yes Kon Knueppel: 2+,yes LaMelo Ball: 4+",KXMVESPORTSMULTIGAMEEXTENDED-S2025DF6FC11A042,,active,2026-02-07T17:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025B13063F92BE-30D252661D3,"yes New England,yes Rhamondre Stevenson,yes Drake Maye: 2+,yes Drake Maye: 175+,yes Hunter Henry: 2+,yes Evan Engram: 10+,yes RJ Harvey: 40+,no Over 43.5 points scored",KXMVESPORTSMULTIGAMEEXTENDED-S2025B13063F92BE,,active,2028-01-26T15:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025536BD8F2C20-53EA867A522,"yes Anthony Edwards: 2+,yes LaMelo Ball: 2+,yes Minnesota,yes Charlotte,yes Anthony Edwards: 25+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 10+,yes LaMelo Ball: 15+,yes Cooper Flagg: 2+",KXMVESPORTSMULTIGAMEEXTENDED-S2025536BD8F2C20,,active,2026-02-07T22:30:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S20259C3E124E85D-FD3A1509CCA,"yes Chicago,yes Minnesota wins by over 2.5 Points,no Over 236.5 points scored,yes Over 228.5 points scored,no Over 239.5 points scored,no Over 234.5 points scored,yes Over 227.5 points scored,yes Matthew Stafford: 200+,yes Over 38.5 points scored",KXMVESPORTSMULTIGAMEEXTENDED-S20259C3E124E85D,,active,2026-02-08T01:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025E5560D7BEED-DE15B1638A4,"yes LaMelo Ball: 2+,yes LaMelo Ball: 6+,yes Kon Knueppel: 15+,yes Miles Bridges: 10+,yes LaMelo Ball: 2+,yes Charlotte wins by over 10.5 Points,no Over 233.5 points scored",KXMVESPORTSMULTIGAMEEXTENDED-S2025E5560D7BEED,,active,2026-02-07T17:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S202590515A43AB3-BB6149AFF96,"yes Kenneth Walker III,yes Sam Darnold,yes Seattle",KXMVESPORTSMULTIGAMEEXTENDED-S202590515A43AB3,,active,2026-02-08T23:30:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025E9FEE297DE6-7C13D2855A2,"yes Courtland Sutton,yes Drake Maye,yes Rhamondre Stevenson,yes Stefon Diggs,yes Courtland Sutton: 3+,yes Hunter Henry: 2+,yes Rhamondre Stevenson: 1+,yes Stefon Diggs: 3+",KXMVESPORTSMULTIGAMEEXTENDED-S2025E9FEE297DE6,,active,2026-02-08T20:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025F233CD8FE39-FF45E2C049D,"yes Kon Knueppel: 2+,yes LaMelo Ball: 6+,yes Miles Bridges: 2+,yes Charlotte,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 10+,yes Joel Embiid: 20+,yes Kon Knueppel: 15+,yes Miles Bridges: 10+,yes Mikal Bridges: 2+,yes Joel Embiid: 6+,yes Kon Knueppel: 2+,yes LaMelo Ball: 4+",KXMVESPORTSMULTIGAMEEXTENDED-S2025F233CD8FE39,,active,2026-02-07T17:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S20257AFCC18B37F-67A26708D41,"no Boston wins by over 18.5 Points,no Golden State wins by over 10.5 Points,no Washington wins by over 5.5 Points,no Over 252.5 points scored,no Over 245.5 points scored",KXMVESPORTSMULTIGAMEEXTENDED-S20257AFCC18B37F,,active,2026-02-08T01:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025E7F20D24B8C-55FBF983D8E,"no Over 147.5 points scored,no Over 174.5 points scored,no Over 153.5 points scored,no Over 154.5 points scored,no Over 162.5 points scored,no Over 159.5 points scored,no Over 161.5 points scored,no Over 150.5 points scored",KXMVESPORTSMULTIGAMEEXTENDED-S2025E7F20D24B8C,,active,2026-02-07T17:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025BF94AFA0395-D8915A2747D,"yes Anthony Edwards: 2+,yes LaMelo Ball: 2+,yes Minnesota,yes Charlotte,yes Anthony Edwards: 25+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes LaMelo Ball: 15+,yes Cooper Flagg: 2+",KXMVESPORTSMULTIGAMEEXTENDED-S2025BF94AFA0395,,active,2026-02-07T22:30:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S202575EA11F4FAB-7FF12198B2F,"yes Iowa St.,yes San Diego St.,yes Purdue wins by over 1.5 Points,yes Nebraska wins by over 8.5 Points",KXMVESPORTSMULTIGAMEEXTENDED-S202575EA11F4FAB,,active,2026-02-07T21:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025DFD72850DD3-35C80DEAB23,"yes Michigan St.,yes Duke,no Michigan St. wins by over 9.5 Points,yes Kentucky wins by over 12.5 Points",KXMVESPORTSMULTIGAMEEXTENDED-S2025DFD72850DD3,,active,2026-02-07T17:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025B5C707C0DBF-116CE70DD98,"yes Kon Knueppel: 2+,yes LaMelo Ball: 6+,yes Miles Bridges: 2+,yes Charlotte,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 10+,yes Joel Embiid: 20+,yes Kon Knueppel: 15+,yes Miles Bridges: 10+,yes Joel Embiid: 6+,yes Kon Knueppel: 2+,yes LaMelo Ball: 4+",KXMVESPORTSMULTIGAMEEXTENDED-S2025B5C707C0DBF,,active,2026-02-07T17:00:00Z,0,0,100,100,0,0,
1769246875.549026,KXMVESPORTSMULTIGAMEEXTENDED-S2025D11453A291A-72288BAF418,"yes Boston,yes Minnesota,yes Los Angeles L,no New York wins by over 1.5 Points",KXMVESPORTSMULTIGAMEEXTENDED-S2025D11453A291A,,active,2026-02-08T01:00:00Z,0,0,100,100,0,0,
